,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,tokens,lids
50,39.47,0.92,0.32,0.98,0.96,0.95,2,2,2,"Año y medio atrás Stephen Lawler quien also gave a talk aquí at TED en 2007 on Virtual Earth, me brought over para ser the architect of Bing Maps, which is el esfuerzo de mapas en línea de Microsoft.","['quien también dio una charla', 'aquí en', 'me trajo para ser', 'el esfuerzo de mapas en línea']","['who also gave a talk', 'here at', 'brought me over to become', ""Microsoft's online-mapping effort""]","Año y medio atrás Stephen Lawler quien también dio una charla aquí en TED en el 2007 sobre Microsoft Virtual Earth me trajo para ser el arquitecto de Bing Maps, que es el esfuerzo de mapas en línea de Microsoft.","About a year and a half ago, Stephen Lawler, who also gave a talk here at TED in 2007 on Virtual Earth, brought me over to become the architect of Bing Maps, which is Microsoft's online-mapping effort.","['Año', 'y', 'medio', 'atrás', 'Stephen', 'Lawler', 'quien', 'also', 'gave', 'a', 'talk', 'aquí', 'at', 'TED', 'en', '2007', 'on', 'Virtual', 'Earth,', 'me', 'brought', 'over', 'para', 'ser', 'the', 'architect', 'of', 'Bing', 'Maps,', 'which', 'is', 'el', 'esfuerzo', 'de', 'mapas', 'en', 'línea', 'de', 'Microsoft.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'spa', 'spa', 'other', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa']"
51,15.38,0.35,0.23,0.96,0.93,0.91,3,3,2,"Así que estos son los marcos, lumber, materiales compuestos, es algo difícil sacar embodied energy de eso, pero puede ser un recurso sostenible si usas FSC-certified madera.","['madera', 'energía incorporada', 'madera certificada por la F.S.C.']","['lumber', 'embodied energy', 'FSC-certified lumber']","Así que estos son los marcos, madera, materiales compuestos, es algo difícil sacar energía incorporada de eso, pero puede ser un recurso sostenible si usas madera certificada por la F.S.C.","And so this is framing -- lumber, composite materials -- and it's kind of hard to get the embodied energy out of that, but it can be a sustainable resource if you use FSC-certified lumber.","['Así', 'que', 'estos', 'son', 'los', 'marcos,', 'lumber,', 'materiales', 'compuestos,', 'es', 'algo', 'difícil', 'sacar', 'embodied', 'energy', 'de', 'eso,', 'pero', 'puede', 'ser', 'un', 'recurso', 'sostenible', 'si', 'usas', 'FSC-certified', 'madera.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'other']"
52,38.1,0.89,0.14,0.97,0.94,0.93,3,3,3,"Me impresionó, pero no me sorprendí, porque había visto los mismos visual parallels cuando fui el prison superintendent del Stanford Prison Study.","['paralelismos visuales', 'encargado de prisión', 'Estudio de la Prisión de Stanford']","['visual parallels', 'prison superintendent', 'Stanford Prison Study']","Me impresionó, pero no me sorprendí, porque había visto los mismos paralelismos visuales cuando fui encargado de prisión en el Estudio de la Prisión de Stanford.","I was shocked, but I wasn't surprised, because I had seen those same visual parallels when I was the prison superintendent of the Stanford Prison Study.","['Me', 'impresionó,', 'pero', 'no', 'me', 'sorprendí,', 'porque', 'había', 'visto', 'los', 'mismos', 'visual', 'parallels', 'cuando', 'fui', 'el', 'prison', 'superintendent', 'del', 'Stanford', 'Prison', 'Study.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'eng']"
53,14.29,0.32,0.15,0.98,0.9,0.91,3,3,3,"Bueno, la mejor manera de verlo es hacer un tiny bit de estadísticas simplistas.",['un poquito'],['tiny bit'],"Bueno, la mejor manera de verlo es hacer un poquito de estadísticas simplistas.",Well the best way to look at that is to do a tiny bit of simplistic statistics.,"['Bueno,', 'la', 'mejor', 'manera', 'de', 'verlo', 'es', 'hacer', 'un', 'tiny', 'bit', 'de', 'estadísticas', 'simplistas.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa']"
54,30.43,0.73,0.27,0.99,0.89,0.89,2,2,2,"Bien, esto elimina ese asunto, porque esto es una habituation Gaussian que se vuelve negativa, y more and more intense cuando mira algo.","['una habituación Gaussiana', 'más y más intensa']","['a habituation Gaussian', 'more and more intense']","Bien, esto elimina ese asunto, porque esto es una habituación Gaussiana que se vuelve negativa, y más y más intensa cuando mira algo.","Well, this gets rid of that, because this is a habituation Gaussian that gets negative, and more and more intense as it looks at one thing.","['Bien,', 'esto', 'elimina', 'ese', 'asunto,', 'porque', 'esto', 'es', 'una', 'habituation', 'Gaussian', 'que', 'se', 'vuelve', 'negativa,', 'y', 'more', 'and', 'more', 'intense', 'cuando', 'mira', 'algo.']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa']"
55,36.36,0.86,0.33,0.96,0.97,0.93,2,2,2,"Luego Einstein, con su special theory of relativity, observó a whole set of symmetries de Maxwell's equations, que son called special relativity.","['teoría especial de la relatividad', 'todo un conjunto de simetrías', 'las ecuaciones de Maxwell', 'llamadas']","['special theory of relativity', 'a whole set of symmetries', ""Maxwell's equations"", 'called']","Luego Einstein, con su teoría especial de la relatividad, observó todo un conjunto de simetrías de las ecuaciones de Maxwell, que son llamadas relatividad especial.","Then Einstein, with his special theory of relativity, looked at a whole set of symmetries of Maxwell's equations, which are called special relativity.","['Luego', 'Einstein,', 'con', 'su', 'special', 'theory', 'of', 'relativity,', 'observó', 'a', 'whole', 'set', 'of', 'symmetries', 'de', ""Maxwell's"", 'equations,', 'que', 'son', 'called', 'special', 'relativity.']","['spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng']"
56,31.03,0.75,0.26,0.94,0.93,0.88,3,3,2,"Creo que estamos de acuerdo en eso. ¿De dónde es que el árbol obtiene the stuff that makes up esta silla, right? ¿De dónde viene todo this stuff?","['lo que necesita para formar', '¿De dónde es que']","['the stuff that makes up', 'Where does']",Creo que estamos de acuerdo en eso. ¿De dónde es que el árbol obtiene lo que necesita para formar esta silla? ¿De dónde viene todo esto?,"I think we agree on that. Where does the tree get the stuff that makes up this chair, right? Where does all this stuff come from?","['Creo', 'que', 'estamos', 'de', 'acuerdo', 'en', 'eso.', '¿', 'De', 'dónde', 'es', 'que', 'el', 'árbol', 'obtiene', 'the', 'stuff', 'that', 'makes', 'up', 'esta', 'silla,', 'right', '?', '¿', 'De', 'dónde', 'viene', 'todo', 'this', 'stuff', '?']","['spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'other', 'eng', 'other', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'other']"
57,41.67,0.95,0.35,0.93,0.88,0.81,2,2,2,"«enseñen evolución a sus hijos en la clase de biología y ellos soon move on to drugs, grand larceny y sexual pre-version.»","['pronto caerán en', 'la drogadicción', 'hurto mayor', 'perversión sexual']","['soon move on to', 'drugs', 'grand larceny', 'sexual pre-version']","«enseñen evolución a sus hijos en la clase de biología y ellos pronto caerán en la drogadicción, hurto mayor y perversión sexual».","Teach your children evolution in biology class, and they'll soon move on to drugs, grand larceny and sexual pre-version.","['«', 'enseñen', 'evolución', 'a', 'sus', 'hijos', 'en', 'la', 'clase', 'de', 'biología', 'y', 'ellos', 'soon', 'move', 'on', 'to', 'drugs,', 'grand', 'larceny', 'y', 'sexual', 'pre-version.', '»']","['spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa']"
58,46.15,0.99,0.36,0.96,0.97,0.94,2,2,2,Tenemos algo called the Genome 100 -- 100 individuos we're sequencing como parte de that.,"['llamado', 'que son', 'que estamos secuenciando', 'esto']","['called', '--', ""we're sequencing"", 'that']","Tenemos algo llamado el Genoma 100, que son 100 individuos que estamos secuenciando como parte de esto.",We have something called the Genome 100 -- 100 individuals we're sequencing as part of that.,"['Tenemos', 'algo', 'called', 'the', 'Genome', '100', '--', '100', 'individuos', ""we're"", 'sequencing', 'como', 'parte', 'de', 'that.']","['spa', 'spa', 'eng', 'eng', 'eng', 'other', 'eng', 'other', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng']"
59,46.15,0.99,0.28,0.98,0.96,0.95,2,2,2,"Pero la idea is, we were por un mes y yo quería acclimate los animales to us so that we could see comportamientos without disturbing them.","['era', 'estábamos', 'por un mes', 'aclimatar', 'a nosotros', 'Para poder ver', 'molestarlos']","['is', 'we were', 'for a month', 'acclimate', 'to us', 'so that we could see', 'disturbing them']",Pero la idea era que estábamos por un mes y yo quería aclimatar los animales a nosotros. Para poder ver comportamientos sin molestarlos.,"But the idea is, we were there for a month and I wanted to acclimate the animals to us so that we could see behaviors without disturbing them.","['Pero', 'la', 'idea', 'is,', 'we', 'were', 'por', 'un', 'mes', 'y', 'yo', 'quería', 'acclimate', 'los', 'animales', 'to', 'us', 'so', 'that', 'we', 'could', 'see', 'comportamientos', 'without', 'disturbing', 'them.']","['spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng']"
60,50.0,1.0,0.3,0.94,0.89,0.87,2,2,2,"Hay docenas, quizá hundreds of estudios que muestran que if you believe you're bebiendo algo expensive le parece que it tastes better to you.","['cientos', 'si uno cree', 'algo caro', 'tiene mejor sabor']","['hundreds', 'if you believe', 'expensive stuff', 'it tastes better to you']","Hay docenas, quizá cientos de estudios que muestran que si uno cree que está bebiendo algo caro le parece que tiene mejor sabor.","There are now dozens, perhaps hundreds of studies showing that if you believe you're drinking the expensive stuff, it tastes better to you.","['Hay', 'docenas,', 'quizá', 'hundreds', 'of', 'estudios', 'que', 'muestran', 'que', 'if', 'you', 'believe', ""you're"", 'bebiendo', 'algo', 'expensive', 'le', 'parece', 'que', 'it', 'tastes', 'better', 'to', 'you.']","['spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng']"
61,41.67,0.95,0.31,0.94,0.9,0.92,3,2,2,"""Todo el mundo era a locavore, incluso Nueva York tenía pig farms nearby, y shipping la comida all over the place era a ridiculous notion.""","['locávoro', 'granjas de cerdos cerca', 'transportar', 'a todas partes', 'idea ridícula']","['a locavore', 'pig farms nearby', 'shipping', 'all over the place', 'a ridiculous notion']","Todo el mundo era locávoro, incluso Nueva York tenía granjas de cerdos cerca y transportar la comida a todas partes era una idea ridícula.","Everyone was a locavore: even New York had pig farms nearby, and shipping food all over the place was a ridiculous notion.","['""', 'Todo', 'el', 'mundo', 'era', 'a', 'locavore,', 'incluso', 'Nueva', 'York', 'tenía', 'pig', 'farms', 'nearby,', 'y', 'shipping', 'la', 'comida', 'all', 'over', 'the', 'place', 'era', 'a', 'ridiculous', 'notion.', '""']","['other', 'spa', 'spa', 'spa', 'spa', 'eng', 'other', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'other']"
62,22.73,0.54,0.24,0.99,0.92,0.9,3,3,3,"Y quizás la más importante measure del éxito de esto es que siento que mis relaciones son mucho más deeper, richer, stronger.","['medida', 'profundas, más ricas, más fuertes']","['measure', 'deeper, richer, stronger']","Y quizás la más importante medida del éxito de esto es que siento que mis relaciones son mucho más profundas, más ricas, más fuertes.","And perhaps, the most important measure of the success of this is that I feel that my relationships are a lot deeper, richer, stronger.","['Y', 'quizás', 'la', 'más', 'importante', 'measure', 'del', 'éxito', 'de', 'esto', 'es', 'que', 'siento', 'que', 'mis', 'relaciones', 'son', 'mucho', 'más', 'deeper,', 'richer,', 'stronger.']","['spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng']"
63,41.18,0.94,0.31,0.91,0.97,0.87,2,2,2,Los humanos appear to be los únicos primates que I know of que are afraid of heights.,"['parecen ser', 'yo conozca', 'le tienen miedo a las alturas']","['appear to be', 'I know of', 'are afraid of heights']",Los humanos parecen ser los únicos primates que yo conozca que le tienen miedo a las alturas;,Humans appear to be the only primates that I know of that are afraid of heights.,"['Los', 'humanos', 'appear', 'to', 'be', 'los', 'únicos', 'primates', 'que', 'I', 'know', 'of', 'que', 'are', 'afraid', 'of', 'heights.']","['spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng']"
64,40.0,0.92,0.3,0.95,0.96,0.9,3,3,2,y tarda un instante hasta que de hecho -- you realize that this dice algo distinto a lo que normally says.,"['se entiende que', 'normalmente diría']","['you realize that', 'normally says']",y tarda un instante hasta que de hecho -- se entiende que dice algo distinto a lo que normalmente diría.,And it takes you a while until it actually -- you realize that this says something different than what it normally says.,"['y', 'tarda', 'un', 'instante', 'hasta', 'que', 'de', 'hecho', '--', 'you', 'realize', 'that', 'this', 'dice', 'algo', 'distinto', 'a', 'lo', 'que', 'normally', 'says.']","['eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'other', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'eng', 'eng']"
65,37.04,0.87,0.19,0.94,0.91,0.94,2,2,2,"""Y no sólo eso, when you cut emissions, no reduces la concentración. Because la concentracion, the amount of CO2 en el aire, es la suma de las emisiones over time.""","['cuando reduces las emisiones', 'Porque la concentracione', 'a lo largo del tiempo']","['when you cut emissions', 'Because la concentracion', 'over time']","Y no sólo eso, cuando reduces las emisiones no reduces la concentración. Porque la concentracione, la cantidad de CO2 en el aire, es la suma de las emisiones a lo largo del tiempo.","And not only that, when you cut emissions, you don't cut concentrations, because concentrations, the amount of CO2 in the air, is the sum of emissions over time.","['""', 'Y', 'no', 'sólo', 'eso,', 'when', 'you', 'cut', 'emissions,', 'no', 'reduces', 'la', 'concentración.', 'Because', 'la', 'concentracion,', 'the', 'amount', 'of', 'CO2', 'en', 'el', 'aire,', 'es', 'la', 'suma', 'de', 'las', 'emisiones', 'over', 'time.', '""']","['other', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'other', 'spa', 'other', 'eng', 'eng', 'eng', 'other', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'other']"
66,15.79,0.36,0.22,0.99,0.92,0.93,3,3,3,"Y si ahora vamos nuevamente a OpenStreetMap.org, y encontramos este lugar, veremos que el Terrace Theater ya tiene nombre.",['teatro The Terrace'],['Terrace Theater'],"Y si ahora vamos nuevamente a OpenStreetMap.org, y encontramos este lugar, veremos que el teatro The Terrace ya tiene nombre.","And now if you go back to the OpenStreetMap. org, and you find this place, you will find that The Terrace Theater has got a name.","['Y', 'si', 'ahora', 'vamos', 'nuevamente', 'a', 'OpenStreetMap.org,', 'y', 'encontramos', 'este', 'lugar,', 'veremos', 'que', 'el', 'Terrace', 'Theater', 'ya', 'tiene', 'nombre.']","['spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'spa']"
67,33.33,0.8,0.25,0.96,0.88,0.88,3,3,2,"""Lo más sorprendente ha sido el interés por parte del público; 210,000 people have ordered estos equipos desde que lanzamos el sitio hace dos años, hemos recaudado around five million dollars, la mayor parte de estos, al least half, va al ""Legacy Fund"".""","['han comprado', '5 millones de dólares', 'al menos la mitad']","['have ordered', 'around five million dollars', 'at least half']","Lo más sorprendente ha sido el interés por parte del público. 210.000 personas han comprado estos equipos desde que lanzamos el sitio hace dos años, hemos recaudado 5 millones de dólares, la mayor parte de estos, al menos la mitad, va al ""Legacy Fund"".","The most amazing thing has been the interest on the part of the public; 210,000 people have ordered these participation kits since we launched two years ago, which has raised around five million dollars, the majority of which, at least half, is going back into the Legacy Fund.","['""', 'Lo', 'más', 'sorprendente', 'ha', 'sido', 'el', 'interés', 'por', 'parte', 'del', 'público', ';', '210,000', 'people', 'have', 'ordered', 'estos', 'equipos', 'desde', 'que', 'lanzamos', 'el', 'sitio', 'hace', 'dos', 'años,', 'hemos', 'recaudado', 'around', 'five', 'million', 'dollars,', 'la', 'mayor', 'parte', 'de', 'estos,', 'al', 'least', 'half,', 'va', 'al', '""', 'Legacy', 'Fund', '""', '.', '""']","['spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'spa', 'eng', 'eng', 'eng', 'spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'other', 'spa']"
68,32.14,0.77,0.17,0.97,0.95,0.92,3,3,2,No es suficiente que su software haya arruinado mi Mac y... esta constantly hangs and bombs. ¡Ha borrado mis ROMs! Ahora mi Mac... makes the sounds of silence.,"['esta constantemente se traba y fracasa', 'Hace el sonido del silencio']","['constantly hangs and bombs', 'makes the sounds of silence']",No es suficiente que su software haya arruinado mi Mac y... esta constantemente se traba y fracasa. ¡Ha borrado mis ROMs! Ahora mi Mac... Hace el sonido del silencio.,It's not enough your software crashed my Mac and it constantly hangs and bombs -- it erased my ROMS! Now the Mac makes the sounds of silence.,"['No', 'es', 'suficiente', 'que', 'su', 'software', 'haya', 'arruinado', 'mi', 'Mac', 'y...', 'esta', 'constantly', 'hangs', 'and', 'bombs.', '¡', 'Ha', 'borrado', 'mis', 'ROMs', '!', 'Ahora', 'mi', 'Mac...', 'makes', 'the', 'sounds', 'of', 'silence.']","['spa', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'other', 'spa', 'spa', 'spa', 'spa', 'spa', 'other', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng']"
69,44.44,0.98,0.16,0.85,0.97,0.85,3,3,3,Él una vez me dijo -- se veía kind of sad; se preocupa mucho about the haves and have-nots.,"['un tanto triste', 'la diferencia entre ricos y pobres']","['kind of sad', 'the haves and have-nots']",Él una vez me dijo -- se veía un tanto triste; se preocupa mucho de la diferencia entre ricos y pobres.,He once told me -- he looked kind of sad; he worries very much about the haves and have-nots.,"['Él', 'una', 'vez', 'me', 'dijo', '--', 'se', 'veía', 'kind', 'of', 'sad', ';', 'se', 'preocupa', 'mucho', 'about', 'the', 'haves', 'and', 'have-nots.']","['spa', 'spa', 'spa', 'spa', 'spa', 'other', 'spa', 'spa', 'eng', 'eng', 'eng', 'other', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng']"
70,20.0,0.47,0.23,0.98,0.91,0.9,3,3,3,"Ahora tomamos el genoma, hacemos unas 50 copias, cortamos cada copia en pequeños segmentos de 50 bases, y después las secuenciamos, massively parallel.",['en simultáneo'],['massively parallel'],"Ahora tomamos el genoma, hacemos unas 50 copias, cortamos cada copia en pequeños segmentos de 50 bases, y después las secuenciamos en simultáneo.","So now what we do is we take a genome, we make maybe 50 copies of it, we cut all those copies up into little 50-base reads, and then we sequence them, massively parallel.","['Ahora', 'tomamos', 'el', 'genoma,', 'hacemos', 'unas', '50', 'copias,', 'cortamos', 'cada', 'copia', 'en', 'pequeños', 'segmentos', 'de', '50', 'bases,', 'y', 'después', 'las', 'secuenciamos,', 'massively', 'parallel.']","['spa', 'spa', 'eng', 'spa', 'spa', 'spa', 'other', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'other', 'spa', 'eng', 'spa', 'spa', 'other', 'eng', 'eng']"
71,47.06,0.99,0.18,0.94,0.98,0.93,3,3,2,"Y luego otro pair of legs en que colaboramos fueron estas -- look like jellyfish legs, también polyurethane.","['par de piernas', 'parecen piernas de medusa', 'de poliuretano']","['pair of legs', 'look like jellyfish legs', 'polyurethane']",Y luego otro par de piernas en que colaboramos fueron estas... parecen piernas de medusa. También de poliuretano.,"And then another pair of legs we collaborated on were these -- look like jellyfish legs, also polyurethane.","['Y', 'luego', 'otro', 'pair', 'of', 'legs', 'en', 'que', 'colaboramos', 'fueron', 'estas', '--', 'look', 'like', 'jellyfish', 'legs,', 'también', 'polyurethane.']","['spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'eng']"
72,46.15,0.99,0.31,0.97,0.92,0.91,3,3,2,"Creo que part of the problem es que nos paramos en la playa o see images like this del océano, y you look out at esta gran extensión azul que brilla que se mueve y están las olas, the surf y las mareas, pero no tenemos idea for what lies ahí dentro.","['parte del problema', 'vemos imágenes como ésta', 'admiramos esta gran extensión azul que brilla', 'las estelas', 'no tenemos idea de lo que hay']","['part of the problem', 'see images like this', 'you look out at esta gran extensión azul que brilla', 'the surf', 'no tenemos idea for what lies']","Creo que parte del problema es que nos paramos en la playa o vemos imágenes como ésta del océano, y admiramos esta gran extensión azul que brilla que se mueve y están las olas, las estelas y las mareas, pero no tenemos idea de lo que hay ahí dentro.","Part of the problem, I think, is we stand at the beach, or we see images like this of the ocean, and you look out at this great big blue expanse, and it's shimmering and it's moving and there's waves and there's surf and there's tides, but you have no idea for what lies in there.","['Creo', 'que', 'part', 'of', 'the', 'problem', 'es', 'que', 'nos', 'paramos', 'en', 'la', 'playa', 'o', 'see', 'images', 'like', 'this', 'del', 'océano,', 'y', 'you', 'look', 'out', 'at', 'esta', 'gran', 'extensión', 'azul', 'que', 'brilla', 'que', 'se', 'mueve', 'y', 'están', 'las', 'olas,', 'the', 'surf', 'y', 'las', 'mareas,', 'pero', 'no', 'tenemos', 'idea', 'for', 'what', 'lies', 'ahí', 'dentro.']","['spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'eng', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa']"
73,34.78,0.83,0.43,0.96,0.93,0.9,2,2,2,"Sabían que their hospitals were el lugar ideal para esos pacientes, y que sería very unethical llevar a cabo algún experimento o algún ensayo.","['los hospitales', 'completamente antiético']","['their hospitals', 'very unethical']",Sabían que los hospitales eran el lugar ideal para esos pacientes. Y que sería completamente antiético llevar a cabo algún experimento o algún ensayo.,"They knew that their hospitals were the right place for patients, and they knew it was very unethical to run any kind of trial or experiment.","['Sabían', 'que', 'their', 'hospitals', 'were', 'el', 'lugar', 'ideal', 'para', 'esos', 'pacientes,', 'y', 'que', 'sería', 'very', 'unethical', 'llevar', 'a', 'cabo', 'algún', 'experimento', 'o', 'algún', 'ensayo.']","['spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'other', 'eng', 'spa', 'spa', 'eng', 'eng', 'spa', 'eng', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa']"
74,12.5,0.28,0.2,0.85,0.89,0.85,3,2,2,Pillaré a la lady at the laundromat que always seems to know what being nice is.,"['señora', 'lavandería', 'parece saber siempre lo que es bueno']","['lady', 'laundromat', 'always seems to know what being nice is']",Pillaré a la señora de la lavandería que parece saber siempre lo que es bueno.,I'll get that lady at the laundromat who always seems to know what being nice is.,"['Pillaré', 'a', 'la', 'lady', 'at', 'the', 'laundromat', 'que', 'always', 'seems', 'to', 'know', 'what', 'being', 'nice', 'is.']","['spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
75,36.84,0.87,0.37,0.98,0.84,0.83,3,2,2,"Hemos estado trabajando para try to improve todo: desde el fabric hasta el format, la structure y la aesthetics.","['tratar de mejorar', 'el tejido', 'la estructura', 'la estética']","['try to improve', 'fabric', 'structure', 'aesthetics']","Hemos estado trabajando para tratar de mejorar todo: desde el tejido hasta el formato, la estructura y la estética.",And we've been working to try to improve everything from the fabric to the format and structure and aesthetics.,"['Hemos', 'estado', 'trabajando', 'para', 'try', 'to', 'improve', 'todo', ':', 'desde', 'el', 'fabric', 'hasta', 'el', 'format,', 'la', 'structure', 'y', 'la', 'aesthetics.']","['spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'eng', 'spa', 'spa', 'other', 'spa', 'eng', 'eng', 'spa', 'eng']"
76,47.06,0.99,0.21,0.93,0.96,0.89,3,3,3,"Me gusta hacer las cosas big, y esto significaba one thing: existe a big gun treatment para la hipertensión pulmonar llamado Flolan, que no sólo es a drug; it's a way of life.","['a lo grande', 'otra cosa', 'tratamiento de caballo', 'una droga', 'una forma de vida']","['big', 'one thing', 'big gun treatment', 'a drug', 'a way of life']","Me gusta hacer las cosas a lo grande y esto significaba otra cosa: existe un tratamiento de caballo para la hipertensión pulmonar llamado Flolan, que no sólo es una droga, sino una forma de vida.","I like to do things big, and it meant one thing: there is a big gun treatment for pulmonary hypertension called Flolan, and it's not just a drug; it's a way of life.","['Me', 'gusta', 'hacer', 'las', 'cosas', 'big,', 'y', 'esto', 'significaba', 'one', 'thing', ':', 'existe', 'a', 'big', 'gun', 'treatment', 'para', 'la', 'hipertensión', 'pulmonar', 'llamado', 'Flolan,', 'que', 'no', 'sólo', 'es', 'a', 'drug', ';', ""it's"", 'a', 'way', 'of', 'life.']","['spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'spa', 'spa', 'eng', 'eng', 'other', 'spa', 'eng', 'eng', 'eng', 'eng', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'spa', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
