,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,tokens,lids
53,18.83,0.44,0.12,0.94,0.88,0.86,3,2,2,"""这两种利益的冲突在今天的美国同样非常acute。特别是考虑到如今美国的decision makers通常可以insulate themselves from consequences。不管外面世界因为他们制定的政策发生了什么，他们都能安稳生活在gated compounds里，喝着bottled water，悠哉游哉，高枕无忧。在最近的couple of years里，很明显的事实是：那些商业世界的elite们，察觉到了他们可以通过一些事情来advance their short-term interest，尽管这些事情虽然可以给他们带来利益，但终将给整个社会带来灾难。比如draining a few billion dollars out of Enron和other businesses。这样的事情，倒是的确对他们的短期利益很有帮助，然而长远点看，这在未来将危害到整个社会。""",[],[],这两种利益的冲突在今天的美国 同样非常剧烈。特别是考虑到 如今美国的政策制定者们通常 可以置身事外。不管外面世界因为他们制定的政策发生了什么， 他们都能安稳生活在有栅栏的院子里，喝着纯净水， 悠哉游哉，高枕无忧。在最近的10多年里， 很明显的事实是：那些商业世界的精英们， 察觉到了他们可以通过一些事情来短期获利， 尽管这些事情虽然可以给他们带来利益， 但终将给整个社会带来灾难。 比如在伊朗问题上砸下数十亿美元， 或者类似的决策。这样的事情， 倒是的确对他们的短期利益很有帮助， 然而长远点看，这在未来将危害到整个社会。,"Those same issues of conflicts of interest are acute in the United States today. Especially because the decision makers in the United States are frequently able to insulate themselves from consequences by living in gated compounds, by drinking bottled water and so on. And within the last couple of years, it's been obvious that the elite in the business world correctly perceive that they can advance their short-term interest by doing things that are good for them but bad for society as a whole, such as draining a few billion dollars out of Enron and other businesses. They are quite correct that these things are good for them in the short term, although bad for society in the long term.","['""', '这', '两种', '利益', '的', '冲突', '在', '今天', '的', '美国', '同样', '非常', 'acute', '。', '特别', '是', '考虑', '到', '如今', '美国', '的', 'decision', 'makers', '通常', '可以', 'insulate', 'themselves', 'from', 'consequences', '。', '不管', '外面', '世界', '因为', '他们', '制定', '的', '政策', '发生', '了', '什么', '，', '他们', '都', '能', '安稳', '生活', '在', 'gated', 'compounds', '里', '，', '喝', '着', 'bottled', 'water', '，', '悠哉游哉', '，', '高枕无忧', '。', '在', '最近', '的', 'couple', 'of', 'years', '里', '，', '很', '明显', '的', '事实', '是', '：', '那些', '商业', '世界', '的', 'elite', '们', '，', '察觉到', '了', '他们', '可以', '通过', '一些', '事情', '来', 'advance', 'their', 'short-term', 'interest', '，', '尽管', '这些', '事情', '虽然', '可以', '给', '他们', '带来', '利益', '，', '但', '终将', '给', '整个', '社会', '带来', '灾难', '。', '比如', 'draining', 'a', 'few', 'billion', 'dollars', 'out', 'of', 'Enron', '和', 'other', 'businesses', '。', '这样', '的', '事情', '，', '倒', '是', '的确', '对', '他们', '的', '短期', '利益', '很', '有', '帮助', '，', '然而', '长远', '点', '看', '，', '这', '在', '未来', '将', '危害', '到', '整个', '社会', '。', '""']","['other', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other']"
54,23.81,0.57,0.2,0.98,0.9,0.9,3,3,2,我真地想要 come up with 孩童媒体的新方向 that foster 创造力，学习能力，和创新能力。,[],[],我真地想要找到孩童媒体的新方向 能培养创造力，学习能力，和创新能力。,I really want to come up with new ways of children's media that foster creativity and learning and innovation.,"['我', '真地', '想要', 'come', 'up', 'with', '孩童', '媒体', '的', '新', '方向', 'that', 'foster', '创造力', '，', '学习', '能力', '，', '和', '创新能力', '。']","['chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
55,24.32,0.58,0.17,0.92,0.98,0.88,3,3,3,"So Wikipedia由维基媒体基金会拥有，which I founded, a nonprofit organization. And our goal, the core aim of the Wikimedia Foundation, is to get a free encyclopedia to every single person on the planet.",[],[],Wikipedia由维基媒体基金会拥有，这个基金会是我创立的， 一个非盈利性质的组织。我们的目标，维基媒体基金会的核心目标， 是为地球上的每个人提供一个自由免费的百科全书。,"So Wikipedia's owned by the Wikimedia Foundation, which I founded, a nonprofit organization. And our goal, the core aim of the Wikimedia Foundation, is to get a free encyclopedia to every single person on the planet.","['So', 'Wikipedia', '由', '维基', '媒体', '基金会', '拥有', '，', 'which', 'I', 'founded,', 'a', 'nonprofit', 'organization.', 'And', 'our', 'goal,', 'the', 'core', 'aim', 'of', 'the', 'Wikimedia', 'Foundation,', 'is', 'to', 'get', 'a', 'free', 'encyclopedia', 'to', 'every', 'single', 'person', 'on', 'the', 'planet.']","['eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
56,40.0,0.92,0.29,0.9,0.89,0.82,2,2,2,我有 so much to say。我不得不 think what 我将要说。,[],[],我有很多要说的。我不得不想清楚我将要说的话。,I have so much to say. I have to think what I am going to say.,"['我', '有', 'so', 'much', 'to', 'say', '。', '我', '不得不', 'think', 'what', '我', '将', '要说', '。']","['chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi']"
57,45.0,0.98,0.15,0.92,0.91,0.85,2,2,2,这不仅仅是你创造了 corruption and waste；你本质上取代了 the priorities of the Afghan government，当选的阿富汗政府 with the micromanaging tendencies of foreigners on short tours 以及他们的优先权。,[],[],这不仅仅是你创造了 腐败与浪费； 你本质上取代了阿富汗政府的优先权， 当选的阿富汗政府 以及外国短途旅行团的 微观管理倾向 以及他们的优先权。,"It's not simply corruption and waste that you create; you essentially replace the priorities of the Afghan government, the elected Afghan government, with the micromanaging tendencies of foreigners on short tours with their own priorities.","['这', '不仅仅', '是', '你', '创造', '了', 'corruption', 'and', 'waste', '；', '你', '本质', '上', '取代', '了', 'the', 'priorities', 'of', 'the', 'Afghan', 'government', '，', '当选', '的', '阿富汗', '政府', 'with', 'the', 'micromanaging', 'tendencies', 'of', 'foreigners', 'on', 'short', 'tours', '以及', '他们', '的', '优先权', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi']"
58,34.48,0.82,0.14,0.94,0.89,0.89,3,3,3,"无论你是否喜欢， you're starting to show up online, 当你不在那里的时候， people are interacting with 你网上的第二自我。",[],[],无论你是否喜欢， 你开始在网上出现， 当你不在那里的时候， 人们跟你网上的 第二自我交流。,"Whether you like it or not, you're starting to show up online, and people are interacting with your second self when you're not there.","['无论', '你', '是否', '喜欢', '，', ""you're"", 'starting', 'to', 'show', 'up', 'online,', '当', '你', '不', '在', '那里', '的', '时候', '，', 'people', 'are', 'interacting', 'with', '你', '网上', '的', '第二', '自我', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
59,28.0,0.68,0.19,0.91,0.87,0.9,3,3,3,"""新闻业当然是一门生意，为了生存 它必须 be a successful business, 不过必须权衡好 between marketing considerations 和新闻责任。""",[],[],新闻业当然是一门生意，为了生存 它必须取得商业上的成功， 不过必须权衡好 市场营销和新闻责任。,"The press is certainly a business, and in order to survive it must be a successful business, but the right balance must be found between marketing considerations and journalistic responsibility.","['""', '新闻业', '当然', '是', '一门', '生意', '，', '为了', '生存', '它', '必须', 'be', 'a', 'successful', 'business,', '不过', '必须', '权衡', '好', 'between', 'marketing', 'considerations', '和', '新闻', '责任', '。', '""']","['other', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'other']"
60,28.99,0.7,0.19,0.94,0.92,0.86,2,2,2,"现在， 如果你用相同的system, and you're putting 它竖着放, you're bending, 如果你让它往这个方向移动, your instinct 将会告诉你它将往这个方向运动, 但如果它移动的足够快, you might create what we call 侧面上升, 所以我们就能走的更远或者更接近风.",[],[],现在， 如果你用相同的系统 如果你把它竖着放，它就会变弯 如果你让它往这个方向移动 你的直觉将会告诉你它将往这个方向运动 但如果它移动的足够快 你将会造成我们所谓的侧面上升 所以我们就能走的更远或者更接近风,"Now, if you're taking the same system, and you're putting vertical, you're bending, and if you're moving this way forward, your instinct will tell you that you might go this way, but if you're moving fast enough, you might create what we call lateral lift, so we could get further or closer to the wind.","['现在', '，', '如果', '你', '用', '相同', '的', 'system,', 'and', ""you're"", 'putting', '它', '竖', '着', '放', ',', ""you're"", 'bending,', '如果', '你', '让', '它', '往', '这个', '方向', '移动', ',', 'your', 'instinct', '将会', '告诉', '你', '它', '将', '往', '这个', '方向', '运动', ',', '但', '如果', '它', '移动', '的', '足够', '快', ',', 'you', 'might', 'create', 'what', 'we', 'call', '侧面', '上升', ',', '所以', '我们', '就', '能', '走', '的', '更', '远', '或者', '更', '接近', '风', '.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng']"
61,31.82,0.77,0.17,0.95,0.9,0.89,2,2,2,"六个星期后 they'll hatch out. By that time 季节性雨已经向前移动了。It's not there, 是在这下面。",[],[],六个星期后它们就会飞出来。那时候 季节性雨已经向前移动了。不在那里，是在这下面。,"They'll hatch out in six weeks. By that time the seasonal rains have moved on. It's not there, it's down here.","['六个', '星期', '后', ""they'll"", 'hatch', 'out.', 'By', 'that', 'time', '季节性', '雨', '已经', '向前', '移动', '了', '。', ""It's"", 'not', 'there,', '是', '在', '这', '下面', '。']","['chi', 'chi', 'chi', 'other', 'eng', 'other', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi']"
62,50.0,1.0,0.17,0.92,0.91,0.85,2,2,2,"这个夏天我们要开始 the construction documents of the two first mountains, 在这个即将成为 the first carbon-neutral island 在中亚。",[],[],这个夏天我们要开始 头两座山的施工文档， 在这个即将成为碳中和的岛上， 在中亚。,"And this summer we are starting the construction documents of the two first mountains, in what's going to be the first carbon-neutral island in Central Asia.","['这个', '夏天', '我们', '要', '开始', 'the', 'construction', 'documents', 'of', 'the', 'two', 'first', 'mountains,', '在', '这个', '即将', '成为', 'the', 'first', 'carbon-neutral', 'island', '在', '中亚', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi']"
63,46.67,0.99,0.28,0.86,0.86,0.8,3,3,3,"""So, 这是3磅C4炸药; that's about 10 times what 那家伙装在鞋里的.""",[],[],这是3磅C4炸药。 装药量是那家伙装在鞋里的10倍。（可能指 旅游鞋炸弹）,"So, these are three-pound charges of C4; that's about 10 times what the guy had in his shoes.","['""', 'So,', '这是', '3', '磅', 'C4', '炸药', ';', ""that's"", 'about', '10', 'times', 'what', '那家伙', '装在', '鞋里', '的', '.', '""']","['other', 'eng', 'chi', 'chi', 'chi', 'other', 'chi', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'other']"
64,44.83,0.98,0.11,0.94,0.89,0.85,2,2,2,"我当时一个很迷人的惯例 就是等到 late in the evening when my parents were decompressing from a hard day's work, 在做填字游戏、watching television.",[],[],我当时一个很迷人的惯例 就是等到夜深人静时， 当我父母在熬完了一天的辛苦工作之后 在做填字游戏、看电视的时候。,"I had a very charming routine at the time, which was to wait until late in the evening when my parents were decompressing from a hard day's work, doing their crossword puzzles, watching television.","['我', '当时', '一个', '很', '迷人', '的', '惯例', '就是', '等到', 'late', 'in', 'the', 'evening', 'when', 'my', 'parents', 'were', 'decompressing', 'from', 'a', 'hard', ""day's"", 'work,', '在', '做', '填字游戏', '、', 'watching', 'television.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng']"
65,16.67,0.38,0.13,0.99,0.84,0.84,3,3,3,"今天早上我还在思考美好的生活, 在我向你陈述我的演讲前, I'm going to violate TED rules here, 我将快速为你读一段我书中的精华.",[],[],"今天早上我还在思考美好的生活, 在我向你陈述我的演讲前, 我将违反TED的规则, 我将快速为你读一段我书中的精华.","And I was thinking this morning of the good life, and before I show you the rest of my presentation, I'm going to violate TED rules here, and I'm going to read you something from my book as quickly as I can.","['今天', '早上', '我', '还', '在', '思考', '美好', '的', '生活', ',', '在', '我', '向', '你', '陈述', '我', '的', '演讲', '前', ',', ""I'm"", 'going', 'to', 'violate', 'TED', 'rules', 'here,', '我', '将', '快速', '为', '你', '读', '一段', '我书', '中', '的', '精华', '.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other']"
66,41.94,0.95,0.1,0.91,0.86,0.84,2,2,2,"""我的希望是这类的工具能给任何有帮助别人想法人们 a path to go do what they want to do in the world and to gather the people around them that they already have, 这些最了解的他们人 爱他们的以及想帮助他们的人, 大家一起将梦想变成现实.""",[],[],我的希望是这类的工具能给任何有帮助别人想法人们 一条途径去做他们想做的 凝聚他们周围的人 这些最了解的他们人 爱他们的以及想帮助他们的人 大家一起将梦想变成现实,"It's my hope that this kind of tool can show anybody who has an idea a path to go do what they want to do in the world and to gather the people around them that they already have, the people that know them best and that love them and want to support them, to gather them to make this happen.","['""', '我', '的', '希望', '是', '这类', '的', '工具', '能', '给', '任何', '有', '帮助', '别人', '想法', '人们', 'a', 'path', 'to', 'go', 'do', 'what', 'they', 'want', 'to', 'do', 'in', 'the', 'world', 'and', 'to', 'gather', 'the', 'people', 'around', 'them', 'that', 'they', 'already', 'have,', '这些', '最', '了解', '的', '他们', '人', '爱', '他们', '的', '以及', '想', '帮助', '他们', '的', '人', ',', '大家', '一起', '将', '梦想', '变成', '现实', '.', '""']","['other', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'other']"
67,48.39,1.0,0.1,0.9,0.92,0.89,2,2,2,"然后——晚餐和死亡之间微妙的舞蹈—— the mycelium is consumed by the ants, 变成木乃伊，and, boing, a mushroom pops out of their head.",[],[],然后——晚餐和死亡之间微妙的舞蹈—— 菌丝被蚂蚁消耗， 变成木乃伊，发出声响，蘑菇从它们的头部突然冒出。,"And then -- a delicate dance between dinner and death -- the mycelium is consumed by the ants, they become mummified, and, boing, a mushroom pops out of their head.","['然后', '—', '—', '晚餐', '和', '死亡', '之间', '微妙', '的', '舞蹈', '—', '—', 'the', 'mycelium', 'is', 'consumed', 'by', 'the', 'ants,', '变成', '木乃伊', '，', 'and,', 'boing,', 'a', 'mushroom', 'pops', 'out', 'of', 'their', 'head.']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
68,37.5,0.88,0.2,0.93,0.89,0.83,2,2,2,当你 look at 一棵树时，你需要一副放大镜来 see a giant tree.,[],[],当你“看”一棵树时，你需要一副放大镜来真正“看到”一棵巨型树。,"As you look at a tree, it takes a magnifying glass to see a giant tree.","['当', '你', 'look', 'at', '一棵树', '时', '，', '你', '需要', '一副', '放大镜', '来', 'see', 'a', 'giant', 'tree.']","['chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng']"
69,32.0,0.77,0.24,0.96,0.92,0.88,3,2,2,但是转到80年代，当personal computers确实到来的时候，then there was room for这种在个人电脑上的system。,[],[],但是转到80年代， 当个人电脑确实到来的时候， 这种在个人电脑上的系统就有了空间。,"But spin on to the 80s when personal computers did arrive, then there was room for this kind of system on personal computers.","['但是', '转', '到', '80', '年代', '，', '当', 'personal', 'computers', '确实', '到来', '的', '时候', '，', 'then', 'there', 'was', 'room', 'for', '这种', '在', '个人电脑', '上', '的', 'system', '。']","['chi', 'chi', 'chi', 'other', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi']"
70,48.28,1.0,0.12,0.89,0.9,0.85,3,3,2,"他就这样坐下来 -- and I imagine 他除了一张纸 还有一支笔 -- 什么都没有吧 -- and he tried to write down, 并成功的写下 他能想到的最简单的函数 which had the boundary conditions that the wave function vanish when things touch and is smooth in between.",[],[],他就这样坐下来 我想他除了一张纸 还有一支笔 什么都没有吧 他试着 并成功的写下 他能想到的最简单的函数 也就是有着 相碰就会归零 和除边界之外 其余完全平滑 这两条边界条件的波函数,"So he sat down -- and I imagine he had nothing more than a simple piece of paper and a pencil -- and he tried to write down, and did write down, the simplest function that he could think of which had the boundary conditions that the wave function vanish when things touch and is smooth in between.","['他', '就', '这样', '坐下', '来', '--', 'and', 'I', 'imagine', '他', '除了', '一张', '纸', '还有', '一支', '笔', '--', '什么', '都', '没有', '吧', '--', 'and', 'he', 'tried', 'to', 'write', 'down,', '并', '成功', '的', '写下', '他', '能', '想到', '的', '最', '简单', '的', '函数', 'which', 'had', 'the', 'boundary', 'conditions', 'that', 'the', 'wave', 'function', 'vanish', 'when', 'things', 'touch', 'and', 'is', 'smooth', 'in', 'between.']","['chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
71,29.63,0.72,0.21,0.92,0.93,0.87,3,2,2,"在1960年，Frank Drake进行了第一次SETI observation looking at 两颗恒星, Tau Ceti 和 Epsilon Eridani, 这场观测大约进行了150小时。",[],[],在1960年，SETI的Frank Drake进行了第一次对两颗恒星的观测 对象是鲸鱼座T星和波江座天苑四星， 这场观测大约进行了150小时。,"And in 1960, Frank Drake conducted the first SETI observation looking at two stars, Tau Ceti and Epsilon Eridani, for about 150 hours.","['在', '1960', '年', '，', 'Frank', 'Drake', '进行', '了', '第一次', 'SETI', 'observation', 'looking', 'at', '两颗', '恒星', ',', 'Tau', 'Ceti', '和', 'Epsilon', 'Eridani,', '这场', '观测', '大约', '进行', '了', '150', '小时', '。']","['chi', 'other', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'chi', 'chi']"
72,48.39,1.0,0.17,0.91,0.91,0.88,2,2,2,"爱因斯坦：[Squawks] 怀特：好了，Well, Einstein was pretty embarrassed to admit this earlier, 但还是在后台告诉我说，she had a problem.",[],[],爱因斯坦： 斯蒂芬尼.怀特：好了，爱因斯坦之前很不好意思承认， 但还是在后台告诉我说，她有一点小麻烦。,"E: [Squawks] SW: All right. Well, Einstein was pretty embarrassed to admit this earlier, but she was telling me backstage that she had a problem.","['爱因斯坦', '：', '[', 'Squawks', ']', '怀特', '：', '好', '了', '，', 'Well,', 'Einstein', 'was', 'pretty', 'embarrassed', 'to', 'admit', 'this', 'earlier,', '但', '还是', '在', '后台', '告诉', '我', '说', '，', 'she', 'had', 'a', 'problem.']","['chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng']"
73,40.91,0.94,0.29,0.89,0.92,0.82,3,3,3,所以为了达到这样目的，我们不得不 把 smart vaccine design 与 smart production methods 以及 smart delivery methods 相结合。,[],[],所以为了达到这样目的，我们不得不 把巧妙的疫苗设计与精细生产方法以及 聪明的销售方式相结合。,"So to do that, we have to combine smart vaccine design with smart production methods and, of course, smart delivery methods.","['所以', '为了', '达到', '这样', '目的', '，', '我们', '不得不', '把', 'smart', 'vaccine', 'design', '与', 'smart', 'production', 'methods', '以及', 'smart', 'delivery', 'methods', '相结合', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi']"
74,13.89,0.31,0.17,0.96,0.89,0.86,3,3,3,你也曾经第一次经过敞开门的bakery， 闻到里面飘出来的香味儿， 你也曾经从旧外套口袋里掏出一张20-dollar bill， 说：“Found money。”,[],[],你也曾经第一次经过敞开门的面包店， 闻到里面飘出来的香味儿， 你也曾经从旧外套口袋里掏出一张20元纸币， 说：“有钱啦。”,"There was the first time you walked by the open door of a bakery and smelt the bakery air, or the first time you pulled a 20-dollar bill out of your old jacket pocket and said, ""Found money.""","['你', '也', '曾经', '第一次', '经过', '敞开', '门', '的', 'bakery', '，', '闻到', '里面', '飘', '出来', '的', '香味儿', '，', '你', '也', '曾经', '从', '旧', '外套', '口袋', '里', '掏出', '一张', '20-dollar', 'bill', '，', '说', '：', '“', 'Found', 'money', '。”']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi']"
75,47.37,0.99,0.11,0.93,0.89,0.87,3,3,2,破坏这个系统或是crash the planet -- it's a tough choice; 这算不上是一个选择。,[],[],破坏这个系统或是破坏这个星球。 这是个困难的选择。这算不上是一个选择。,Trash the system or crash the planet -- it's a tough choice; it isn't much of a choice.,"['破坏', '这个', '系统', '或是', 'crash', 'the', 'planet', '--', ""it's"", 'a', 'tough', 'choice', ';', '这', '算不上', '是', '一个', '选择', '。']","['chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
76,38.89,0.91,0.12,0.93,0.9,0.86,3,3,3,而目前中国政府 — I work with the Chinese government now — 已采取了这个方式。,[],[],而目前中国政府 — 我替中国政府工作 — 已采取了这个方式。,And the Chinese government has now -- I work with the Chinese government now -- has taken this up.,"['而', '目前', '中国政府', '—', 'I', 'work', 'with', 'the', 'Chinese', 'government', 'now', '—', '已', '采取', '了', '这个', '方式', '。']","['chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
