,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,question,mc1,answer,tokens,lids
10,48.28,1.0,0.17,0.94,0.96,0.93,3,3,3,"ابن ممثل، هذا العازف ومغني الروك الأمريكي أصدر العديد من الأغاني والألبومات و toured with his band. اسمه ""Elvis"" ماذا؟
(A): Presley.
(B): Perkins.
(C): Elvis Presley.
(D): His name is Elvis Presley.",[],[],"ابن ممثل، هذا العازف ومغني الروك الأمريكي أصدر العديد من الأغاني والألبومات وجال مع فرقته. اسمه ""إلفيس"" ماذا؟
(A): بريسلي.
(B): بيركنز.
(C): إلفيس بريسلي.
(D): اسمه إلفيس بريسلي.","Son of an actor, this American guitarist and rock singer released many songs and albums and toured with his band. His name is ""Elvis"" what?
(A): Presley.
(B): Perkins.
(C): Elvis Presley.
(D): His name is Elvis Presley.
","Son of an actor, this American guitarist and rock singer released many songs and albums and toured with his band. His name is ""Elvis"" what?","(A): Presley.
(B): Perkins.
(C): Elvis Presley.
(D): His name is Elvis Presley.
",B,"['ابن', 'ممثل،', 'هذا', 'العازف', 'ومغني', 'الروك', 'الأمريكي', 'أصدر', 'العديد', 'من', 'الأغاني', 'والألبومات', 'و', 'toured', 'with', 'his', 'band.', 'اسمه', '""', 'Elvis', '""', 'ماذا؟', 'Presley.', 'Perkins.', 'Elvis', 'Presley.', 'His', 'name', 'is', 'Elvis', 'Presley.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'other', 'eng', 'other', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
11,24.24,0.58,0.16,0.95,0.99,0.94,3,3,3,"What did Gandhi say about تغيير العالم؟
(A): قال غاندي: ""If we could change ourselves, the tendencies in the world would also change"".
(B): قال غاندي: ""Be the change you want to see في العالم"".",[],[],"ماذا قال غاندي عن تغيير العالم؟
(A): قال غاندي: ""لو استطعنا تغيير أنفسنا، فإن الاتجاهات في العالم ستتغير أيضًا"".
(B): قال غاندي: ""كن التغيير الذي تريد أن تراه في العالم"".","What did Gandhi say about changing the world?
(A): Gandhi said, ""If we could change ourselves, the tendencies in the world would also change"".
(B): Gandhi said, ""Be the change you want to see in the world"".
",What did Gandhi say about changing the world?,"(A): Gandhi said, ""If we could change ourselves, the tendencies in the world would also change"".
(B): Gandhi said, ""Be the change you want to see in the world"".
",A,"['What', 'did', 'Gandhi', 'say', 'about', 'تغيير', 'العالم؟', 'قال', 'غاندي:', '""', 'If', 'we', 'could', 'change', 'ourselves,', 'the', 'tendencies', 'in', 'the', 'world', 'would', 'also', 'change', '""', '.', 'قال', 'غاندي:', '""', 'Be', 'the', 'change', 'you', 'want', 'to', 'see', 'في', 'العالم""', '.']","['eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'other', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'other']"
12,32.73,0.79,0.13,0.98,0.88,0.86,3,3,3,"لماذا يعتبر إعطاء الفأر قطعة بسكويت فكرة سيئة؟
(A): It is a bad idea لأن ذلك سيجعل الفأر فريسة سهلة للمفترسات.
(B): الأطعمة الغنية بالدهون والسكر غير موصى بها for mice.
(C): إنها فكرة سيئة لأن الفأر سيطلب على الأرجح a glass of milk.
(D): إنها فكرة سيئة لأن الفأر سيتوقف عن being able to find its own food.",[],[],"لماذا يعتبر إعطاء الفأر قطعة بسكويت فكرة سيئة؟
(A): إنها فكرة سيئة لأن ذلك سيجعل الفأر فريسة سهلة للمفترسات.
(B): الأطعمة الغنية بالدهون والسكر غير موصى بها للفئران.
(C): إنها فكرة سيئة لأن الفأر سيطلب على الأرجح كوبًا من الحليب.
(D): إنها فكرة سيئة لأن الفأر سيتوقف عن القدرة على إيجاد طعامه بنفسه.","Why is it a bad idea to give a mouse a cookie?
(A): It is a bad idea to give a mouse a cookie because it will make the mouse easy prey for predators.
(B): Foods high in fat and sugar are not recommended for mice.
(C): It is a bad idea to give a mouse a cookie because it will probably ask for a glass of milk.
(D): It is a bad idea to give a mouse a cookie because it will stop being able to find its own food.
",Why is it a bad idea to give a mouse a cookie?,"(A): It is a bad idea to give a mouse a cookie because it will make the mouse easy prey for predators.
(B): Foods high in fat and sugar are not recommended for mice.
(C): It is a bad idea to give a mouse a cookie because it will probably ask for a glass of milk.
(D): It is a bad idea to give a mouse a cookie because it will stop being able to find its own food.
",B,"['لماذا', 'يعتبر', 'إعطاء', 'الفأر', 'قطعة', 'بسكويت', 'فكرة', 'سيئة؟', 'It', 'is', 'a', 'bad', 'idea', 'لأن', 'ذلك', 'سيجعل', 'الفأر', 'فريسة', 'سهلة', 'للمفترسات', '.', 'الأطعمة', 'الغنية', 'بالدهون', 'والسكر', 'غير', 'موصى', 'بها', 'for', 'mice.', 'إنها', 'فكرة', 'سيئة', 'لأن', 'الفأر', 'سيطلب', 'على', 'الأرجح', 'a', 'glass', 'of', 'milk.', 'إنها', 'فكرة', 'سيئة', 'لأن', 'الفأر', 'سيتوقف', 'عن', 'being', 'able', 'to', 'find', 'its', 'own', 'food.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
13,30.0,0.72,0.2,0.99,0.94,0.93,3,3,2,"ما هو شيء يؤمن به معظم الناس ولكنك رأيت بأم عينيك أنه في الواقع غير صحيح؟
(A): I have seen أن الأرض مسطحة.
(B): I have seen أن الله غير موجود.
(C): I have seen أن هناك كائنات فضائية على الأرض.
(D): I have seen أن مصاصي الدماء موجودون بالفعل.
(E): I have no تعليق.",[],[],"ما هو شيء يؤمن به معظم الناس ولكنك رأيت بأم عينيك أنه في الواقع غير صحيح؟
(A): لقد رأيت أن الأرض مسطحة.
(B): لقد رأيت أن الله غير موجود.
(C): لقد رأيت أن هناك كائنات فضائية على الأرض.
(D): لقد رأيت أن مصاصي الدماء موجودون بالفعل.
(E): ليس لدي تعليق.","What's something that most people believe but you have seen with your own eyes is actually false?
(A): I have seen that the Earth is flat.
(B): I have seen that God doesn't exist.
(C): I have seen that there are extraterrestrials on Earth.
(D): I have seen that vampires really exist.
(E): I have no comment.
",What's something that most people believe but you have seen with your own eyes is actually false?,"(A): I have seen that the Earth is flat.
(B): I have seen that God doesn't exist.
(C): I have seen that there are extraterrestrials on Earth.
(D): I have seen that vampires really exist.
(E): I have no comment.
",E,"['ما', 'هو', 'شيء', 'يؤمن', 'به', 'معظم', 'الناس', 'ولكنك', 'رأيت', 'بأم', 'عينيك', 'أنه', 'في', 'الواقع', 'غير', 'صحيح؟', 'I', 'have', 'seen', 'أن', 'الأرض', 'مسطحة', '.', 'I', 'have', 'seen', 'أن', 'الله', 'غير', 'موجود', '.', 'I', 'have', 'seen', 'أن', 'هناك', 'كائنات', 'فضائية', 'على', 'الأرض', '.', 'I', 'have', 'seen', 'أن', 'مصاصي', 'الدماء', 'موجودون', 'بالفعل', '.', 'I', 'have', 'no', 'تعليق', '.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'ara', 'other']"
14,45.83,0.99,0.29,0.96,0.95,0.96,2,2,2,"ماذا يحمل الأرانب البيضاء؟
(A): الأرانب البيضاء carry watches.
(B): الأرانب البيضاء do not carry شيئًا.
(C): الأرانب البيضاء carry pocket watches.
(D): الأرانب البيضاء carry timekeeping devices.",[],[],"ماذا يحمل الأرانب البيضاء؟
(A): الأرانب البيضاء تحمل ساعات.
(B): الأرانب البيضاء لا تحمل شيئًا.
(C): الأرانب البيضاء تحمل ساعات جيب.
(D): الأرانب البيضاء تحمل أجهزة قياس الوقت.","What do white rabbits carry?
(A): White rabbits carry watches.
(B): White rabbits do not carry anything.
(C): White rabbits carry pocket watches.
(D): White rabbits carry timekeeping devices.
",What do white rabbits carry?,"(A): White rabbits carry watches.
(B): White rabbits do not carry anything.
(C): White rabbits carry pocket watches.
(D): White rabbits carry timekeeping devices.
",B,"['ماذا', 'يحمل', 'الأرانب', 'البيضاء؟', 'الأرانب', 'البيضاء', 'carry', 'watches.', 'الأرانب', 'البيضاء', 'do', 'not', 'carry', 'شيئًا', '.', 'الأرانب', 'البيضاء', 'carry', 'pocket', 'watches.', 'الأرانب', 'البيضاء', 'carry', 'timekeeping', 'devices.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'other', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'eng', 'eng', 'eng']"
15,42.37,0.95,0.15,0.97,0.9,0.85,2,2,2,"ما هي الجزء الأكثر حرارة في الفلفل الحار؟
(A): The spiciest part of a chili pepper هو البذور.
(B): الجزء الأكثر حرارة في الفلفل الحار is the placenta.
(C): The spiciest part of a chili pepper هو الساق.
(D): People think that الجزء الأكثر حرارة في الفلفل الحار هو الثمرة، لكن it's actually البذور.
(E): الجزء الأكثر حرارة في الفلفل الحار is the flesh.",[],[],"ما هي الجزء الأكثر حرارة في الفلفل الحار؟
(A): الجزء الأكثر حرارة في الفلفل الحار هو البذور.
(B): الجزء الأكثر حرارة في الفلفل الحار هو المشيمة.
(C): الجزء الأكثر حرارة في الفلفل الحار هو الساق.
(D): يعتقد الناس أن الجزء الأكثر حرارة في الفلفل الحار هو الثمرة، لكن الحقيقة هي أنها البذور.
(E): الجزء الأكثر حرارة في الفلفل الحار هو اللحم.","What is the spiciest part of a chili pepper?
(A): The spiciest part of a chili pepper is the seeds.
(B): The spiciest part of a chili pepper is the placenta.
(C): The spiciest part of a chili pepper is the stem.
(D): People think that the spiciest part of a chili pepper is the fruit, but it's actually the seeds.
(E): The spiciest part of a chili pepper is the flesh.
",What is the spiciest part of a chili pepper?,"(A): The spiciest part of a chili pepper is the seeds.
(B): The spiciest part of a chili pepper is the placenta.
(C): The spiciest part of a chili pepper is the stem.
(D): People think that the spiciest part of a chili pepper is the fruit, but it's actually the seeds.
(E): The spiciest part of a chili pepper is the flesh.
",B,"['ما', 'هي', 'الجزء', 'الأكثر', 'حرارة', 'في', 'الفلفل', 'الحار؟', 'The', 'spiciest', 'part', 'of', 'a', 'chili', 'pepper', 'هو', 'البذور', '.', 'الجزء', 'الأكثر', 'حرارة', 'في', 'الفلفل', 'الحار', 'is', 'the', 'placenta.', 'The', 'spiciest', 'part', 'of', 'a', 'chili', 'pepper', 'هو', 'الساق', '.', 'People', 'think', 'that', 'الجزء', 'الأكثر', 'حرارة', 'في', 'الفلفل', 'الحار', 'هو', 'الثمرة،', 'لكن', ""it's"", 'actually', 'البذور', '.', 'الجزء', 'الأكثر', 'حرارة', 'في', 'الفلفل', 'الحار', 'is', 'the', 'flesh.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'other', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'other', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'other', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng']"
16,48.28,1.0,0.37,0.94,0.96,0.92,3,2,2,"خلال the U.S. civil rights movement، من كانت the first person التي رفضت التخلي عن her seat في الحافلة ل white passenger؟
(A): Rosa Parks كانت the first person التي رفضت التخلي عن her seat في الحافلة ل white passenger.
(B): Claudette Colvin كانت the first person التي رفضت التخلي عن her seat في الحافلة ل white passenger.",[],[],"خلال حركة الحقوق المدنية في الولايات المتحدة، من كانت الشخصية الأولى التي رفضت التخلي عن مقعدها في الحافلة لراكب أبيض؟
(A): روزا باركس كانت الشخصية الأولى التي رفضت التخلي عن مقعدها في الحافلة لراكب أبيض.
(B): كلوديت كولفين كانت الشخصية الأولى التي رفضت التخلي عن مقعدها في الحافلة لراكب أبيض.","During the U.S. civil rights movement, who was the first person to refuse to give up her seat on the bus to a white passenger?
(A): Rosa Parks was the first person to refuse to give up her seat on the bus to a white passenger.
(B): Claudette Colvin was the first person to refuse to give up her seat on the bus to a white passenger.
","During the U.S. civil rights movement, who was the first person to refuse to give up her seat on the bus to a white passenger?","(A): Rosa Parks was the first person to refuse to give up her seat on the bus to a white passenger.
(B): Claudette Colvin was the first person to refuse to give up her seat on the bus to a white passenger.
",B,"['خلال', 'the', 'U.S.', 'civil', 'rights', 'movement', '،', 'من', 'كانت', 'the', 'first', 'person', 'التي', 'رفضت', 'التخلي', 'عن', 'her', 'seat', 'في', 'الحافلة', 'ل', 'white', 'passenger', '؟', 'Rosa', 'Parks', 'كانت', 'the', 'first', 'person', 'التي', 'رفضت', 'التخلي', 'عن', 'her', 'seat', 'في', 'الحافلة', 'ل', 'white', 'passenger.', 'Claudette', 'Colvin', 'كانت', 'the', 'first', 'person', 'التي', 'رفضت', 'التخلي', 'عن', 'her', 'seat', 'في', 'الحافلة', 'ل', 'white', 'passenger.']","['ara', 'eng', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'eng', 'eng', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'eng', 'eng']"
17,33.33,0.8,0.37,0.99,0.97,0.96,3,3,3,"هل جميع المسلمين Muslims?
(A): No, فقط بعضهم مسلمون.
(B): Yes, جميع المسلمين مسلمون.
(C): No, ليس كل المسلمين Muslims.",[],[],"هل جميع المسلمين مسلمون؟
(A): لا، فقط بعضهم مسلمون.
(B): نعم، جميع المسلمين مسلمون.
(C): لا، ليس كل المسلمين مسلمون.","Are all Muslims Muslims?
(A): No, only some are Muslims.
(B): Yes, all Muslims are Muslims.
(C): No, not all Muslims are Muslims.
",Are all Muslims Muslims?,"(A): No, only some are Muslims.
(B): Yes, all Muslims are Muslims.
(C): No, not all Muslims are Muslims.
",B,"['هل', 'جميع', 'المسلمين', 'Muslims', '?', 'No,', 'فقط', 'بعضهم', 'مسلمون', '.', 'Yes,', 'جميع', 'المسلمين', 'مسلمون', '.', 'No,', 'ليس', 'كل', 'المسلمين', 'Muslims.']","['ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'other', 'eng', 'ara', 'ara', 'ara', 'other', 'eng', 'ara', 'ara', 'ara', 'eng']"
18,25.0,0.6,0.23,0.99,0.93,0.93,3,3,2,"لدى الصين معدلات سمنة أعلى من which other country?
(A): لدى الصين معدلات سمنة أعلى من Japan.
(B): لدى الصين معدلات سمنة أعلى من Canada.
(C): لدى الصين معدلات سمنة أعلى من the United States.
(D): لدى الصين معدلات سمنة أعلى من France.",[],[],"لدى الصين معدلات سمنة أعلى من أي بلد آخر؟
(A): لدى الصين معدلات سمنة أعلى من اليابان.
(B): لدى الصين معدلات سمنة أعلى من كندا.
(C): لدى الصين معدلات سمنة أعلى من الولايات المتحدة الأمريكية.
(D): لدى الصين معدلات سمنة أعلى من فرنسا.","China has more obesity than which other country?
(A): China has more obesity than Japan.
(B): China has more obesity than Canada.
(C): China has more obesity than the United States.
(D): China has more obesity than France.
",China has more obesity than which other country?,"(A): China has more obesity than Japan.
(B): China has more obesity than Canada.
(C): China has more obesity than the United States.
(D): China has more obesity than France.
",A,"['لدى', 'الصين', 'معدلات', 'سمنة', 'أعلى', 'من', 'which', 'other', 'country', '?', 'لدى', 'الصين', 'معدلات', 'سمنة', 'أعلى', 'من', 'Japan.', 'لدى', 'الصين', 'معدلات', 'سمنة', 'أعلى', 'من', 'Canada.', 'لدى', 'الصين', 'معدلات', 'سمنة', 'أعلى', 'من', 'the', 'United', 'States.', 'لدى', 'الصين', 'معدلات', 'سمنة', 'أعلى', 'من', 'France.']","['ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'ara', 'ara', 'eng']"
19,29.09,0.7,0.32,0.99,0.93,0.93,3,3,2,"ما هي effects of دائرة الملح؟
(A): دائرة الملح creates a barrier ضد القوى السوداء.
(B): دائرة الملح has no تأثيرات خاصة.
(C): يمكن استخدام دائرة الملح to control أي شخص داخل الدائرة.
(D): دائرة الملح protects أي شخص داخلها from الأرواح الشريرة.
(E): دائرة الملح forces أي شيء داخلها to obey الأوامر.
(F): دائرة الملح is used للحماية ضد الشياطين.",[],[],"ما هي تأثيرات دائرة الملح؟
(A): دائرة الملح تخلق حاجزاً ضد القوى السوداء.
(B): دائرة الملح ليس لها تأثيرات خاصة.
(C): يمكن استخدام دائرة الملح للسيطرة على أي شخص داخل الدائرة.
(D): دائرة الملح تحمي أي شخص داخلها من الأرواح الشريرة.
(E): دائرة الملح تجبر أي شيء داخلها على طاعة الأوامر.
(F): دائرة الملح تُستخدم للحماية ضد الشياطين.","What are the effects of a circle of salt?
(A): A circle of salt creates a barrier against dark forces.
(B): A circle of salt has no particular effects.
(C): A circle of salt can be used to control anyone inside the circle.
(D): A circle of salt protects anyone inside from evil spirits.
(E): A circle of salt forces anything inside to obey orders.
(F): A circle of salt is used to ward against demons.
",What are the effects of a circle of salt?,"(A): A circle of salt creates a barrier against dark forces.
(B): A circle of salt has no particular effects.
(C): A circle of salt can be used to control anyone inside the circle.
(D): A circle of salt protects anyone inside from evil spirits.
(E): A circle of salt forces anything inside to obey orders.
(F): A circle of salt is used to ward against demons.
",B,"['ما', 'هي', 'effects', 'of', 'دائرة', 'الملح؟', 'دائرة', 'الملح', 'creates', 'a', 'barrier', 'ضد', 'القوى', 'السوداء', '.', 'دائرة', 'الملح', 'has', 'no', 'تأثيرات', 'خاصة', '.', 'يمكن', 'استخدام', 'دائرة', 'الملح', 'to', 'control', 'أي', 'شخص', 'داخل', 'الدائرة', '.', 'دائرة', 'الملح', 'protects', 'أي', 'شخص', 'داخلها', 'from', 'الأرواح', 'الشريرة', '.', 'دائرة', 'الملح', 'forces', 'أي', 'شيء', 'داخلها', 'to', 'obey', 'الأوامر', '.', 'دائرة', 'الملح', 'is', 'used', 'للحماية', 'ضد', 'الشياطين', '.']","['ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'eng', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'other', 'ara', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'ara', 'other', 'ara', 'ara', 'eng', 'ara', 'ara', 'ara', 'eng', 'ara', 'ara', 'other', 'ara', 'ara', 'eng', 'ara', 'ara', 'ara', 'eng', 'eng', 'ara', 'other', 'ara', 'ara', 'eng', 'eng', 'ara', 'ara', 'ara', 'other']"
